"donor_id";"donation_id";"donation_number";"donation_date";"donation_amount"
4080;"4080_4";4;"2021-08-04";23
4080;"4080_5";5;"2021-12-19";21
4081;"4081_1";1;"2021-01-16";84
4081;"4081_2";2;"2021-04-10";78
4081;"4081_3";3;"2022-06-09";83
4081;"4081_4";4;"2023-01-13";81
4081;"4081_5";5;"2023-03-04";73
4081;"4081_6";6;"2023-04-23";75
4081;"4081_7";7;"2023-06-26";83
4081;"4081_8";8;"2024-04-20";84
4081;"4081_9";9;"2024-08-11";86
4082;"4082_1";1;"2020-10-04";225
4082;"4082_2";2;"2021-07-06";228
4082;"4082_3";3;"2022-06-08";224
4082;"4082_4";4;"2023-03-27";222
4083;"4083_1";1;"2020-09-28";72
4083;"4083_2";2;"2020-12-19";80
4083;"4083_3";3;"2021-04-07";71
4083;"4083_4";4;"2022-01-04";64
4083;"4083_5";5;"2022-02-05";72
4083;"4083_6";6;"2022-08-01";69
4083;"4083_7";7;"2022-09-26";64
4083;"4083_8";8;"2024-03-20";66
4083;"4083_9";9;"2024-07-09";83
4084;"4084_1";1;"2020-07-21";310
4084;"4084_2";2;"2021-02-22";299
4084;"4084_3";3;"2022-06-23";313
4084;"4084_4";4;"2022-08-11";310
4084;"4084_5";5;"2024-03-27";298
4085;"4085_1";1;"2020-01-21";244
4085;"4085_2";2;"2020-02-15";247
4085;"4085_3";3;"2021-04-26";256
4085;"4085_4";4;"2021-07-23";245
4086;"4086_1";1;"2021-01-28";238
4086;"4086_2";2;"2022-07-23";244
4086;"4086_3";3;"2022-07-25";245
4086;"4086_4";4;"2022-08-25";239
4086;"4086_5";5;"2023-01-20";245
4086;"4086_6";6;"2023-02-06";242
4086;"4086_7";7;"2024-02-18";236
4086;"4086_8";8;"2024-05-28";241
4086;"4086_9";9;"2024-08-12";231
4086;"4086_10";10;"2024-09-17";231
4087;"4087_1";1;"2020-01-15";152
4087;"4087_2";2;"2020-02-16";154
4087;"4087_3";3;"2020-05-08";160
4087;"4087_4";4;"2020-09-26";166
4087;"4087_5";5;"2021-10-25";169
4087;"4087_6";6;"2022-12-17";158
4087;"4087_7";7;"2023-05-25";167
4087;"4087_8";8;"2024-02-12";167
4088;"4088_1";1;"2021-11-16";181
4088;"4088_2";2;"2024-10-13";178
4089;"4089_1";1;"2020-07-06";9925
4089;"4089_2";2;"2020-10-16";9369
4089;"4089_3";3;"2022-03-23";9541
4089;"4089_4";4;"2022-08-07";8882
4089;"4089_5";5;"2022-09-28";9054
4089;"4089_6";6;"2023-11-13";9417
4090;"4090_1";1;"2021-08-28";5025
4090;"4090_2";2;"2023-08-17";5345
4090;"4090_3";3;"2023-09-27";4676
4091;"4091_1";1;"2020-05-03";355
4091;"4091_2";2;"2022-05-28";357
4091;"4091_3";3;"2024-11-16";358
4092;"4092_1";1;"2021-02-17";61
4092;"4092_2";2;"2021-05-22";51
4092;"4092_3";3;"2021-09-03";57
4092;"4092_4";4;"2021-12-28";57
4092;"4092_5";5;"2023-07-19";51
4092;"4092_6";6;"2023-07-25";48
4092;"4092_7";7;"2024-02-24";61
4092;"4092_8";8;"2024-03-17";58
4093;"4093_1";1;"2020-07-28";61
4093;"4093_2";2;"2020-08-14";64
4093;"4093_3";3;"2021-05-14";78
4093;"4093_4";4;"2021-05-23";61
4093;"4093_5";5;"2021-08-13";79
4093;"4093_6";6;"2023-05-27";60
4093;"4093_7";7;"2023-06-21";74
4093;"4093_8";8;"2024-07-13";68
4093;"4093_9";9;"2024-11-14";65
4094;"4094_1";1;"2020-07-11";253
4094;"4094_2";2;"2020-10-20";254
4094;"4094_3";3;"2020-12-08";262
4094;"4094_4";4;"2021-06-25";247
4094;"4094_5";5;"2022-03-27";257
4094;"4094_6";6;"2022-06-12";249
4094;"4094_7";7;"2022-11-06";260
4094;"4094_8";8;"2023-11-18";255
4094;"4094_9";9;"2024-03-21";255
4095;"4095_1";1;"2021-10-20";217
4096;"4096_1";1;"2021-05-18";4001
4096;"4096_2";2;"2021-11-22";4055
4096;"4096_3";3;"2021-12-06";3501
4096;"4096_4";4;"2022-03-17";3597
4096;"4096_5";5;"2022-03-21";4392
4096;"4096_6";6;"2023-07-09";3456
4096;"4096_7";7;"2023-07-17";4423
4096;"4096_8";8;"2024-04-03";3316
4096;"4096_9";9;"2024-08-18";4033
4097;"4097_1";1;"2020-03-20";4732
4097;"4097_2";2;"2022-04-01";5852
4097;"4097_3";3;"2022-05-09";5920
4097;"4097_4";4;"2022-06-13";5396
4097;"4097_5";5;"2024-05-01";5194
4097;"4097_6";6;"2024-09-13";5956
4098;"4098_1";1;"2022-05-17";7225
4099;"4099_1";1;"2020-06-15";5252
4099;"4099_2";2;"2021-02-10";5253
4099;"4099_3";3;"2021-06-21";5980
4099;"4099_4";4;"2021-08-23";6191
4099;"4099_5";5;"2021-09-06";5780
4099;"4099_6";6;"2022-04-13";5759
4099;"4099_7";7;"2023-04-12";5003
4099;"4099_8";8;"2023-10-23";5967
4099;"4099_9";9;"2023-12-07";5658
4099;"4099_10";10;"2024-12-04";5323
4100;"4100_1";1;"2023-01-23";290
4100;"4100_2";2;"2024-12-23";293
4101;"4101_1";1;"2020-09-18";123
4101;"4101_2";2;"2021-12-25";138
4101;"4101_3";3;"2022-06-05";139
4101;"4101_4";4;"2023-05-08";123
4101;"4101_5";5;"2023-06-18";122
4101;"4101_6";6;"2024-02-22";132
4102;"4102_1";1;"2020-01-05";354
4102;"4102_2";2;"2020-09-06";349
4102;"4102_3";3;"2021-05-07";343
4102;"4102_4";4;"2021-06-05";353
4102;"4102_5";5;"2022-09-11";336
4102;"4102_6";6;"2024-12-12";341
4103;"4103_1";1;"2020-04-06";72
4103;"4103_2";2;"2020-07-15";80
4103;"4103_3";3;"2021-05-13";72
4103;"4103_4";4;"2021-07-02";86
4103;"4103_5";5;"2022-02-05";72
4103;"4103_6";6;"2022-04-20";88
4103;"4103_7";7;"2022-04-22";73
4103;"4103_8";8;"2023-02-08";83
4103;"4103_9";9;"2023-08-20";72
4104;"4104_1";1;"2021-01-19";298
4104;"4104_2";2;"2021-10-18";305
4104;"4104_3";3;"2022-01-17";306
4104;"4104_4";4;"2022-08-11";314
4104;"4104_5";5;"2023-03-15";301
4104;"4104_6";6;"2023-05-18";312
4104;"4104_7";7;"2023-07-21";307
4104;"4104_8";8;"2023-08-06";313
4104;"4104_9";9;"2024-10-06";302
4104;"4104_10";10;"2024-11-05";303
4105;"4105_1";1;"2020-01-25";6610
4105;"4105_2";2;"2020-11-22";7214
4105;"4105_3";3;"2021-01-18";7209
4105;"4105_4";4;"2021-11-28";6416
4105;"4105_5";5;"2023-09-05";6509
4105;"4105_6";6;"2024-01-17";6429
4106;"4106_1";1;"2020-01-04";369
4106;"4106_2";2;"2020-07-07";372
4106;"4106_3";3;"2020-10-01";380
4106;"4106_4";4;"2021-09-25";383
4106;"4106_5";5;"2024-05-13";372
4107;"4107_1";1;"2020-01-24";165
4107;"4107_2";2;"2021-05-08";159
4107;"4107_3";3;"2021-07-25";177
4107;"4107_4";4;"2021-11-10";170
4107;"4107_5";5;"2023-12-18";175
4107;"4107_6";6;"2024-02-22";171
4107;"4107_7";7;"2024-04-25";176
4107;"4107_8";8;"2024-06-24";160
4107;"4107_9";9;"2024-11-05";164
4108;"4108_1";1;"2020-04-16";6642
4108;"4108_2";2;"2020-08-25";6112
4108;"4108_3";3;"2022-07-06";6367
4108;"4108_4";4;"2024-11-15";6107
4109;"4109_1";1;"2023-12-18";126
4110;"4110_1";1;"2020-03-08";3962
4110;"4110_2";2;"2020-11-04";3526
4110;"4110_3";3;"2020-11-28";3684
4110;"4110_4";4;"2021-01-16";4593
4110;"4110_5";5;"2022-04-21";4870
4110;"4110_6";6;"2022-06-20";4024
4110;"4110_7";7;"2024-09-04";3949
4110;"4110_8";8;"2024-11-02";3512
4111;"4111_1";1;"2020-11-14";17
4111;"4111_2";2;"2022-01-20";21
4111;"4111_3";3;"2024-02-23";24
4111;"4111_4";4;"2024-04-04";34
4111;"4111_5";5;"2024-04-22";31
4111;"4111_6";6;"2024-06-18";30
4111;"4111_7";7;"2024-08-09";17
4112;"4112_1";1;"2020-12-10";404
4112;"4112_2";2;"2020-12-27";408
4112;"4112_3";3;"2021-07-23";401
4112;"4112_4";4;"2023-02-07";402
4112;"4112_5";5;"2023-02-11";404
4112;"4112_6";6;"2023-03-18";392
4112;"4112_7";7;"2023-06-26";392
4112;"4112_8";8;"2023-12-17";406
4112;"4112_9";9;"2024-05-27";402
4112;"4112_10";10;"2024-07-14";408
4113;"4113_1";1;"2020-05-12";6964
4113;"4113_2";2;"2020-06-03";6897
4113;"4113_3";3;"2020-07-05";7179
4113;"4113_4";4;"2020-08-05";6849
4113;"4113_5";5;"2020-09-25";7624
4113;"4113_6";6;"2021-08-20";7435
4113;"4113_7";7;"2021-10-24";7985
4113;"4113_8";8;"2021-11-28";7730
4113;"4113_9";9;"2024-10-16";7976
4114;"4114_1";1;"2021-11-06";231
4114;"4114_2";2;"2022-06-11";233
4114;"4114_3";3;"2024-10-28";232
4115;"4115_1";1;"2020-03-15";3260
4115;"4115_2";2;"2020-04-26";2957
4115;"4115_3";3;"2020-05-16";3428
4115;"4115_4";4;"2020-12-11";3333
4115;"4115_5";5;"2021-12-10";3162
4115;"4115_6";6;"2022-04-24";2727
4115;"4115_7";7;"2022-05-15";3111
4116;"4116_1";1;"2020-01-15";6725
4116;"4116_2";2;"2021-05-10";5761
4116;"4116_3";3;"2023-04-04";5719
4116;"4116_4";4;"2023-04-21";5371
4116;"4116_5";5;"2023-10-19";5499
4117;"4117_1";1;"2020-10-12";11
4117;"4117_2";2;"2020-12-02";20
4117;"4117_3";3;"2021-02-19";14
4117;"4117_4";4;"2021-04-08";9
4117;"4117_5";5;"2021-10-05";27
4117;"4117_6";6;"2021-10-06";8
4117;"4117_7";7;"2022-02-19";17
4117;"4117_8";8;"2022-07-20";14
4117;"4117_9";9;"2023-11-28";24
4118;"4118_1";1;"2020-01-26";5546
4118;"4118_2";2;"2020-07-13";5047
4118;"4118_3";3;"2020-08-22";4953
4118;"4118_4";4;"2020-09-22";5134
4118;"4118_5";5;"2021-01-24";4756
4118;"4118_6";6;"2021-05-02";5676
4118;"4118_7";7;"2023-12-10";5197
4118;"4118_8";8;"2024-03-04";4281
4118;"4118_9";9;"2024-08-26";4275
4119;"4119_1";1;"2020-10-13";55
4119;"4119_2";2;"2020-11-21";61
4119;"4119_3";3;"2021-01-11";53
4119;"4119_4";4;"2021-03-11";59
4119;"4119_5";5;"2022-03-23";51
4119;"4119_6";6;"2022-09-04";47
4119;"4119_7";7;"2023-01-14";53
4119;"4119_8";8;"2024-05-15";53
4119;"4119_9";9;"2024-08-27";41
4120;"4120_1";1;"2020-04-03";4322
4120;"4120_2";2;"2021-02-23";4136
4120;"4120_3";3;"2021-03-07";4142
4120;"4120_4";4;"2021-04-24";5220
4120;"4120_5";5;"2022-11-06";5000
4120;"4120_6";6;"2023-04-19";5441
4121;"4121_1";1;"2020-04-23";92
4121;"4121_2";2;"2020-10-13";86
4122;"4122_1";1;"2020-04-13";181
4122;"4122_2";2;"2020-07-26";180
4122;"4122_3";3;"2023-07-24";178
4122;"4122_4";4;"2023-09-03";173
4123;"4123_1";1;"2020-08-01";68
4123;"4123_2";2;"2020-11-04";73
4123;"4123_3";3;"2023-02-20";78
4124;"4124_1";1;"2020-04-18";95
4124;"4124_2";2;"2021-09-17";92
4124;"4124_3";3;"2022-10-11";79
4124;"4124_4";4;"2023-02-18";96
4124;"4124_5";5;"2023-06-27";88
4124;"4124_6";6;"2024-01-12";88
4125;"4125_1";1;"2021-03-16";276
4125;"4125_2";2;"2021-10-19";256
4125;"4125_3";3;"2023-03-17";260
4125;"4125_4";4;"2023-06-20";267
4125;"4125_5";5;"2023-08-03";257
4125;"4125_6";6;"2024-09-27";261
4126;"4126_1";1;"2023-07-22";219
4127;"4127_1";1;"2020-05-03";126
4127;"4127_2";2;"2020-06-25";118
4127;"4127_3";3;"2021-05-14";127
4127;"4127_4";4;"2021-09-27";124
4127;"4127_5";5;"2021-11-28";110
4127;"4127_6";6;"2022-07-01";126
4127;"4127_7";7;"2022-09-05";112
4127;"4127_8";8;"2022-12-23";111
4127;"4127_9";9;"2023-05-18";114
4127;"4127_10";10;"2024-12-15";109
4128;"4128_1";1;"2023-06-19";132
4128;"4128_2";2;"2023-09-01";140
4128;"4128_3";3;"2023-11-02";151
4128;"4128_4";4;"2024-09-13";138
4128;"4128_5";5;"2024-09-22";150
4128;"4128_6";6;"2024-12-02";148
4129;"4129_1";1;"2020-07-03";369
4129;"4129_2";2;"2021-04-10";386
4129;"4129_3";3;"2022-01-21";387
4129;"4129_4";4;"2022-02-07";386
4129;"4129_5";5;"2022-04-23";369
4129;"4129_6";6;"2023-02-14";386
4129;"4129_7";7;"2023-09-09";370
4129;"4129_8";8;"2023-09-27";367
4129;"4129_9";9;"2024-08-15";383
4130;"4130_1";1;"2020-07-05";263
4130;"4130_2";2;"2020-11-15";271
4130;"4130_3";3;"2021-02-16";266
4130;"4130_4";4;"2021-10-08";266
4130;"4130_5";5;"2022-01-12";257
4130;"4130_6";6;"2022-08-01";262
4130;"4130_7";7;"2023-04-17";257
4131;"4131_1";1;"2023-02-07";298
4131;"4131_2";2;"2023-11-14";313
4132;"4132_1";1;"2021-03-09";18
4132;"4132_2";2;"2021-04-02";21
4132;"4132_3";3;"2021-08-11";27
4133;"4133_1";1;"2021-08-17";109
4133;"4133_2";2;"2023-09-14";114
4134;"4134_1";1;"2020-08-18";5950
4134;"4134_2";2;"2021-04-03";6394
4134;"4134_3";3;"2023-02-05";6254
4134;"4134_4";4;"2023-12-24";5047
4134;"4134_5";5;"2024-08-19";5612
4134;"4134_6";6;"2024-09-15";5880
4134;"4134_7";7;"2024-10-18";5410
4134;"4134_8";8;"2024-12-03";6278
4135;"4135_1";1;"2021-03-14";8652
4135;"4135_2";2;"2022-07-20";9828
4135;"4135_3";3;"2022-08-11";9803
4135;"4135_4";4;"2023-08-21";9812
4135;"4135_5";5;"2024-06-27";9908
4136;"4136_1";1;"2022-03-08";5888
4137;"4137_1";1;"2020-09-04";8159
4137;"4137_2";2;"2023-10-28";7910
4138;"4138_1";1;"2020-03-16";147
4138;"4138_2";2;"2021-10-12";140
4138;"4138_3";3;"2024-06-10";146
4138;"4138_4";4;"2024-12-10";145
4138;"4138_5";5;"2024-12-18";141
4139;"4139_1";1;"2021-04-19";5694
4139;"4139_2";2;"2022-12-13";5980
4139;"4139_3";3;"2023-01-22";5850
4139;"4139_4";4;"2024-08-02";6314
4140;"4140_1";1;"2020-03-12";295
4140;"4140_2";2;"2021-07-12";300
4140;"4140_3";3;"2024-11-16";291
4141;"4141_1";1;"2020-12-09";16
4141;"4141_2";2;"2023-12-12";21
4142;"4142_1";1;"2020-04-03";221
4142;"4142_2";2;"2020-09-05";224
4142;"4142_3";3;"2021-03-01";210
4142;"4142_4";4;"2021-11-21";206
4142;"4142_5";5;"2021-12-03";211
4142;"4142_6";6;"2023-03-13";221
4142;"4142_7";7;"2023-05-22";223
4142;"4142_8";8;"2023-11-25";211
4142;"4142_9";9;"2024-12-09";208
4143;"4143_1";1;"2020-02-18";153
4143;"4143_2";2;"2020-03-25";165
4143;"4143_3";3;"2021-10-07";152
4143;"4143_4";4;"2023-05-21";151
4143;"4143_5";5;"2024-03-06";159
4143;"4143_6";6;"2024-07-02";166
4144;"4144_1";1;"2020-04-07";2219
4144;"4144_2";2;"2021-01-12";2082
4144;"4144_3";3;"2021-01-24";2649
4144;"4144_4";4;"2021-02-17";2007
4144;"4144_5";5;"2021-03-05";1970
4144;"4144_6";6;"2021-09-15";2666
4144;"4144_7";7;"2022-09-10";2273
4144;"4144_8";8;"2023-12-28";3004
4144;"4144_9";9;"2024-05-14";2643
4144;"4144_10";10;"2024-05-19";2498
4145;"4145_1";1;"2020-01-03";61
4145;"4145_2";2;"2023-02-26";56
4146;"4146_1";1;"2020-04-03";8269
4146;"4146_2";2;"2020-07-17";8544
4146;"4146_3";3;"2020-09-02";8971
4146;"4146_4";4;"2021-03-20";8478
4146;"4146_5";5;"2022-12-20";8403
4146;"4146_6";6;"2023-07-02";8108
4146;"4146_7";7;"2023-07-11";8619
4146;"4146_8";8;"2023-08-03";8828
4146;"4146_9";9;"2024-03-11";7892
4146;"4146_10";10;"2024-08-11";8506
4147;"4147_1";1;"2020-06-06";5430
4147;"4147_2";2;"2020-08-10";5988
4147;"4147_3";3;"2021-01-14";4529
4147;"4147_4";4;"2022-02-24";5798
4147;"4147_5";5;"2022-06-07";5227
4148;"4148_1";1;"2020-05-14";7539
4148;"4148_2";2;"2020-12-05";7021
4148;"4148_3";3;"2021-09-03";7105
4148;"4148_4";4;"2022-04-01";7202
4148;"4148_5";5;"2022-04-25";7656
4148;"4148_6";6;"2024-02-23";7326
4148;"4148_7";7;"2024-04-11";6483
4148;"4148_8";8;"2024-09-09";6492
4148;"4148_9";9;"2024-12-04";6836
4149;"4149_1";1;"2020-11-08";5277
4149;"4149_2";2;"2020-11-20";5885
4149;"4149_3";3;"2020-12-24";5127
4149;"4149_4";4;"2021-02-12";5644
4149;"4149_5";5;"2021-08-05";5654
4149;"4149_6";6;"2021-08-19";5002
4149;"4149_7";7;"2022-09-15";4485
4149;"4149_8";8;"2023-10-03";5155
4150;"4150_1";1;"2020-01-06";336
4150;"4150_2";2;"2020-03-23";341
4150;"4150_3";3;"2020-08-11";333
4150;"4150_4";4;"2022-10-24";328
4150;"4150_5";5;"2023-08-23";333
4150;"4150_6";6;"2023-09-27";333
4150;"4150_7";7;"2024-07-12";332
4150;"4150_8";8;"2024-12-20";329
4151;"4151_1";1;"2020-01-03";259
4151;"4151_2";2;"2021-09-04";260
4151;"4151_3";3;"2021-12-18";257
4151;"4151_4";4;"2022-02-06";255
4151;"4151_5";5;"2022-03-19";255
4151;"4151_6";6;"2022-04-06";259
4151;"4151_7";7;"2023-06-18";267
4151;"4151_8";8;"2024-03-21";250
4152;"4152_1";1;"2020-02-03";274
4152;"4152_2";2;"2020-09-28";290
4152;"4152_3";3;"2024-04-05";290
4152;"4152_4";4;"2024-06-21";290
4153;"4153_1";1;"2020-06-28";87
4153;"4153_2";2;"2020-12-02";90
4153;"4153_3";3;"2021-12-24";91
4153;"4153_4";4;"2023-07-16";87
4153;"4153_5";5;"2023-11-02";95
4154;"4154_1";1;"2020-10-25";105
4154;"4154_2";2;"2022-05-11";105
4154;"4154_3";3;"2022-06-14";98
4154;"4154_4";4;"2023-02-23";103
4154;"4154_5";5;"2024-09-19";98
4155;"4155_1";1;"2021-07-10";279
4155;"4155_2";2;"2021-12-18";277
4155;"4155_3";3;"2022-01-09";275
4155;"4155_4";4;"2022-07-06";285
4155;"4155_5";5;"2022-11-14";273
4155;"4155_6";6;"2024-03-06";277
4156;"4156_1";1;"2021-06-28";3606
4156;"4156_2";2;"2023-06-03";2465
4156;"4156_3";3;"2023-10-18";2340
4156;"4156_4";4;"2024-12-23";2399
4157;"4157_1";1;"2020-02-23";65
4157;"4157_2";2;"2020-05-06";72
4157;"4157_3";3;"2020-08-21";59
4157;"4157_4";4;"2020-10-24";65
4157;"4157_5";5;"2021-03-25";78
4157;"4157_6";6;"2022-09-04";65
4157;"4157_7";7;"2022-12-28";63
4157;"4157_8";8;"2023-03-25";58
4157;"4157_9";9;"2024-04-10";78
4157;"4157_10";10;"2024-07-22";66
4158;"4158_1";1;"2020-11-21";8649
4158;"4158_2";2;"2021-08-11";7821
4158;"4158_3";3;"2021-09-14";8560
4158;"4158_4";4;"2022-02-14";8878
4158;"4158_5";5;"2024-02-08";8263
4158;"4158_6";6;"2024-12-15";7968
4159;"4159_1";1;"2020-06-06";265
4159;"4159_2";2;"2023-03-02";273
4159;"4159_3";3;"2024-12-13";277
4160;"4160_1";1;"2022-05-18";204
4160;"4160_2";2;"2023-01-23";199
4160;"4160_3";3;"2023-04-09";207
4161;"4161_1";1;"2022-06-18";35
4162;"4162_1";1;"2020-06-23";19
4162;"4162_2";2;"2020-08-23";23
4162;"4162_3";3;"2022-01-17";25
4162;"4162_4";4;"2022-03-20";11
4162;"4162_5";5;"2022-06-25";17
4162;"4162_6";6;"2023-03-25";22
4162;"4162_7";7;"2024-08-13";25
4162;"4162_8";8;"2024-10-26";12
4163;"4163_1";1;"2020-04-24";261
4163;"4163_2";2;"2020-08-04";268
4163;"4163_3";3;"2020-11-19";268
4163;"4163_4";4;"2021-10-22";269
4163;"4163_5";5;"2021-11-14";254
4163;"4163_6";6;"2022-09-26";255
4163;"4163_7";7;"2023-04-18";261
4163;"4163_8";8;"2024-03-19";265
4163;"4163_9";9;"2024-04-12";253
4163;"4163_10";10;"2024-08-10";263
4164;"4164_1";1;"2022-09-07";5657
4164;"4164_2";2;"2023-03-24";6770
4164;"4164_3";3;"2024-03-21";6036
4164;"4164_4";4;"2024-10-08";6741
4165;"4165_1";1;"2020-05-23";368
4165;"4165_2";2;"2022-09-14";374
4165;"4165_3";3;"2023-04-19";365
4165;"4165_4";4;"2023-12-21";374
4166;"4166_1";1;"2020-03-19";364
4166;"4166_2";2;"2022-08-09";377
4166;"4166_3";3;"2024-03-26";370
4166;"4166_4";4;"2024-06-20";367
4167;"4167_1";1;"2021-07-27";393
4167;"4167_2";2;"2023-11-28";386
4168;"4168_1";1;"2020-07-10";126
4168;"4168_2";2;"2020-11-16";132
4168;"4168_3";3;"2021-04-01";128
4168;"4168_4";4;"2021-07-27";139
4168;"4168_5";5;"2024-12-02";138
4169;"4169_1";1;"2020-01-09";346
4169;"4169_2";2;"2020-08-09";338
4169;"4169_3";3;"2020-09-17";339
4169;"4169_4";4;"2020-12-20";340
4169;"4169_5";5;"2021-06-16";351
4169;"4169_6";6;"2021-12-01";333
4169;"4169_7";7;"2022-05-03";348
4169;"4169_8";8;"2023-03-22";348
4170;"4170_1";1;"2024-10-27";6504
4171;"4171_1";1;"2021-05-16";4005
4171;"4171_2";2;"2023-02-27";2657
4171;"4171_3";3;"2023-07-06";2892
4171;"4171_4";4;"2024-02-08";2702
4171;"4171_5";5;"2024-04-28";3820
4171;"4171_6";6;"2024-10-23";4002
4172;"4172_1";1;"2020-09-16";151
4172;"4172_2";2;"2022-10-04";160
4172;"4172_3";3;"2023-08-28";153
4173;"4173_1";1;"2020-10-05";4233
4173;"4173_2";2;"2021-01-25";4821
4173;"4173_3";3;"2021-02-12";4482
4173;"4173_4";4;"2021-05-10";4677
4173;"4173_5";5;"2021-05-26";4871
4173;"4173_6";6;"2021-10-25";4621
4173;"4173_7";7;"2023-07-02";4288
4173;"4173_8";8;"2024-01-17";4437
4173;"4173_9";9;"2024-05-21";4180
4174;"4174_1";1;"2022-03-14";4299
4174;"4174_2";2;"2022-04-07";3201
4174;"4174_3";3;"2023-04-27";4071
4174;"4174_4";4;"2024-06-27";3471
4175;"4175_1";1;"2020-12-20";72
4175;"4175_2";2;"2021-05-18";71
4175;"4175_3";3;"2021-07-02";74
4175;"4175_4";4;"2021-11-25";87
4175;"4175_5";5;"2022-01-19";72
4175;"4175_6";6;"2024-02-11";77
4175;"4175_7";7;"2024-04-27";77
4175;"4175_8";8;"2024-11-07";82
4176;"4176_1";1;"2020-02-20";8152
4176;"4176_2";2;"2020-03-03";7840
4176;"4176_3";3;"2020-11-21";8218
4176;"4176_4";4;"2021-06-04";8230
4176;"4176_5";5;"2022-07-24";7505
4176;"4176_6";6;"2022-09-23";7264
4176;"4176_7";7;"2022-12-17";8276
4176;"4176_8";8;"2022-12-23";8205
4176;"4176_9";9;"2023-05-19";8077
4176;"4176_10";10;"2024-03-18";8708
4177;"4177_1";1;"2020-09-21";359
4177;"4177_2";2;"2021-03-23";357
4177;"4177_3";3;"2023-09-05";361
4177;"4177_4";4;"2024-05-15";366
4178;"4178_1";1;"2020-01-25";261
4178;"4178_2";2;"2020-06-27";266
4178;"4178_3";3;"2020-07-09";260
4178;"4178_4";4;"2020-07-14";263
4178;"4178_5";5;"2020-08-13";264
4178;"4178_6";6;"2023-01-03";263
4178;"4178_7";7;"2023-09-15";260
4178;"4178_8";8;"2024-08-05";252
4179;"4179_1";1;"2020-08-15";336
4179;"4179_2";2;"2021-01-21";331
4179;"4179_3";3;"2021-10-20";345
4179;"4179_4";4;"2022-09-08";332
4179;"4179_5";5;"2022-12-02";336
4179;"4179_6";6;"2023-09-13";328
4179;"4179_7";7;"2024-04-02";331
4180;"4180_1";1;"2020-05-14";309
4180;"4180_2";2;"2021-07-19";305
4180;"4180_3";3;"2021-10-05";313
4180;"4180_4";4;"2022-01-10";307
4180;"4180_5";5;"2022-04-25";304
4180;"4180_6";6;"2022-10-05";307
4180;"4180_7";7;"2023-07-22";311
4180;"4180_8";8;"2024-04-20";296
4180;"4180_9";9;"2024-11-14";294
4181;"4181_1";1;"2020-08-26";108
4181;"4181_2";2;"2021-01-16";107
4181;"4181_3";3;"2022-04-13";120
4181;"4181_4";4;"2024-07-06";122
4181;"4181_5";5;"2024-10-15";112
4182;"4182_1";1;"2021-06-09";140
4182;"4182_2";2;"2022-07-23";160
4182;"4182_3";3;"2023-08-23";152
4183;"4183_1";1;"2021-06-19";312
4183;"4183_2";2;"2023-11-27";305
4183;"4183_3";3;"2024-03-01";302
4184;"4184_1";1;"2021-12-02";366
4184;"4184_2";2;"2023-07-16";371
4184;"4184_3";3;"2024-02-11";379
4184;"4184_4";4;"2024-02-28";382
4184;"4184_5";5;"2024-08-09";367
4185;"4185_1";1;"2021-08-14";387
4185;"4185_2";2;"2022-06-13";390
4185;"4185_3";3;"2024-07-27";385
4186;"4186_1";1;"2020-08-05";301
4187;"4187_1";1;"2020-08-02";5941
4187;"4187_2";2;"2021-02-11";4807
4187;"4187_3";3;"2021-02-14";4695
4187;"4187_4";4;"2022-05-06";5634
4187;"4187_5";5;"2022-08-24";5116
4187;"4187_6";6;"2022-10-16";5462
4187;"4187_7";7;"2024-02-24";5804
4187;"4187_8";8;"2024-05-08";5513
4188;"4188_1";1;"2020-10-07";268
4188;"4188_2";2;"2020-12-20";260
4188;"4188_3";3;"2021-07-23";253
4188;"4188_4";4;"2022-07-10";250
4188;"4188_5";5;"2023-08-12";264
4188;"4188_6";6;"2023-11-12";267
4188;"4188_7";7;"2024-03-04";265
4188;"4188_8";8;"2024-03-19";262
4189;"4189_1";1;"2020-01-11";4520
4189;"4189_2";2;"2020-12-08";4141
4189;"4189_3";3;"2021-09-09";5347
4189;"4189_4";4;"2022-01-15";5197
4189;"4189_5";5;"2022-04-02";4390
4189;"4189_6";6;"2022-04-06";5247
4189;"4189_7";7;"2023-02-05";4605
4189;"4189_8";8;"2023-08-14";4116
4189;"4189_9";9;"2024-08-22";4287
4189;"4189_10";10;"2024-09-09";4241
4190;"4190_1";1;"2020-10-18";7117
4190;"4190_2";2;"2022-03-11";7242
4190;"4190_3";3;"2022-12-01";7492
4190;"4190_4";4;"2023-02-16";7663
4191;"4191_1";1;"2021-02-08";367
4191;"4191_2";2;"2021-03-20";376
4191;"4191_3";3;"2021-09-15";372
4191;"4191_4";4;"2021-11-15";364
4191;"4191_5";5;"2023-09-23";366
4192;"4192_1";1;"2020-04-04";223
4192;"4192_2";2;"2024-07-13";228
4193;"4193_1";1;"2020-10-02";3677
4193;"4193_2";2;"2023-10-08";3021
4193;"4193_3";3;"2024-07-13";3956
4194;"4194_1";1;"2020-01-16";160
4194;"4194_2";2;"2020-11-24";166
4194;"4194_3";3;"2022-04-13";179
4194;"4194_4";4;"2022-09-01";175
4194;"4194_5";5;"2022-10-21";177
4194;"4194_6";6;"2023-06-27";174
4194;"4194_7";7;"2023-10-06";177
4194;"4194_8";8;"2024-05-16";164
4194;"4194_9";9;"2024-07-06";164
