donor_id;donor_type;acquisition_channel;age;gender;location_id;city;country
3786;Individual;Social Media;52;Male;242;Gorzów Wielkopolski; Poland
3787;Individual;Online Event;63;Female;591;Zambrów; Poland
3788;Organization;Social Media;;;399;Ostro³êka; Poland
3789;Individual;Online Event;65;Female;717;Ruda Œl¹ska; Poland
3790;Individual;Online Event;41;Male;644;Gdynia; Poland
3791;Individual;Online Event;19;Female;263;Zgierz; Poland
3792;Individual;Online Event;41;Female;269;Kutno; Poland
3793;Individual;Online Event;61;Female;386;Siedlce; Poland
3794;Individual;Social Media;40;Male;662;Mys³owice; Poland
3795;Individual;Direct Mail;83;Male;14;Wroc³aw; Poland
3796;Individual;Partnership;41;Male;676;Œwiêtoch³owice; Poland
3797;Individual;Online Event;41;Female;796;Gi¿ycko; Poland
3798;Organization;Online Event;;;242;Gorzów Wielkopolski; Poland
3799;Individual;Online Event;29;Male;59;Œwiebodzice; Poland
3800;Individual;Partnership;56;Male;697;Lubliniec; Poland
3801;Individual;Social Media;56;Male;635;Malbork; Poland
3802;Organization;Social Media;;;678;Miko³ów; Poland
3803;Organization;Online Event;;;543;Sanok; Poland
3804;Individual;Partnership;61;Male;267;Skierniewice; Poland
3805;Organization;Partnership;;;490;Kêdzierzyn-KoŸle; Poland
3806;Individual;Online Event;35;Female;750;Sandomierz; Poland
3807;Individual;Social Media;20;Male;684;Knurów; Poland
3808;Individual;Online Event;33;Non-binary;414;Grodzisk Mazowiecki; Poland
3809;Individual;Direct Mail;21;Female;759;Kielce; Poland
3810;Organization;Direct Mail;;;264;Be³chatów; Poland
3811;Individual;Social Media;19;Female;674;Racibórz; Poland
3812;Individual;Social Media;44;Male;845;Leszno; Poland
3813;Individual;Partnership;70;Male;799;Bartoszyce; Poland
3814;Individual;Direct Mail;69;Male;59;Œwiebodzice; Poland
3815;Organization;Social Media;;;46;Boles³awiec; Poland
3816;Organization;Online Event;;;972;Police; Poland
3817;Individual;Online Event;19;Male;713;Zabrze; Poland
3818;Organization;Partnership;;;715;Bytom; Poland
3819;Individual;Direct Mail;84;Male;695;Czerwionka-Leszczyny; Poland
3820;Individual;Online Event;73;Male;390;Pruszków; Poland
3821;Individual;Online Event;19;Female;468;Warszawa; Poland
3822;Organization;Online Event;;;431;Ostrów Mazowiecka; Poland
3823;Organization;Online Event;;;695;Czerwionka-Leszczyny; Poland
3824;Organization;Online Event;;;587;Bia³ystok; Poland
3825;Individual;Online Event;84;Male;864;Luboñ; Poland
3826;Individual;Online Event;39;Male;349;Skawina; Poland
3827;Individual;Direct Mail;27;Female;972;Police; Poland
3828;Individual;Online Event;52;Female;885;W¹growiec; Poland
3829;Individual;Online Event;46;Male;678;Miko³ów; Poland
3830;Individual;Partnership;52;Male;401;Marki; Poland
3831;Organization;Social Media;;;589;Bielsk Podlaski; Poland
3832;Individual;Direct Mail;75;Male;716;Rybnik; Poland
3833;Organization;Direct Mail;;;528;Mielec; Poland
3834;Individual;Online Event;75;Male;14;Wroc³aw; Poland
3835;Individual;Partnership;42;Male;618;S³upsk; Poland
3836;Individual;Online Event;71;Female;536;Dêbica; Poland
3837;Individual;Social Media;37;Female;49;Dzier¿oniów; Poland
3838;Individual;Direct Mail;49;Male;259;Pabianice; Poland
3839;Organization;Social Media;;;864;Luboñ; Poland
3840;Individual;Online Event;84;Female;822;Elbl¹g; Poland
3841;Individual;Partnership;67;Male;166;Lublin; Poland
3842;Individual;Direct Mail;76;Female;677;Wodzis³aw Œl¹ski; Poland
3843;Individual;Direct Mail;43;Female;790;I³awa; Poland
3844;Individual;Social Media;39;Non-binary;663;Siemianowice Œl¹skie; Poland
3845;Individual;Social Media;90;Male;345;Bochnia; Poland
3846;Individual;Partnership;76;Male;60;Polkowice; Poland
3847;Organization;Partnership;;;692;¯ywiec; Poland
3848;Individual;Direct Mail;24;Male;120;Œwiecie; Poland
3849;Organization;Online Event;;;58;K³odzko; Poland
3850;Individual;Social Media;34;Male;13;Lubin; Poland
3851;Organization;Partnership;;;259;Pabianice; Poland
3852;Individual;Online Event;46;Female;216;Nowa Sól; Poland
3853;Individual;Social Media;81;Male;720;Tychy; Poland
3854;Organization;Online Event;;;497;Brzeg; Poland
3855;Organization;Direct Mail;;;797;Kêtrzyn; Poland
3856;Individual;Direct Mail;81;Female;798;Szczytno; Poland
3857;Individual;Online Event;39;Male;462;P³ock; Poland
3858;Individual;Social Media;86;Male;882;Krotoszyn; Poland
3859;Individual;Online Event;41;Female;962;Szczecin; Poland
3860;Organization;Direct Mail;;;217;¯ary; Poland
3861;Organization;Direct Mail;;;713;Zabrze; Poland
3862;Individual;Online Event;73;Male;413;Wo³omin; Poland
3863;Individual;In-Person Event;84;Male;338;Olkusz; Poland
3864;Individual;Social Media;22;Male;535;Tarnobrzeg; Poland
3865;Individual;Direct Mail;76;Male;713;Zabrze; Poland
3866;Individual;Partnership;28;Female;268;Radomsko; Poland
3867;Individual;Social Media;41;Female;412;¯yrardów; Poland
3868;Organization;Online Event;;;225;¯agañ; Poland
3869;Individual;Direct Mail;54;Female;264;Be³chatów; Poland
3870;Organization;Online Event;;;694;Katowice; Poland
3871;Individual;Online Event;83;Female;125;Toruñ; Poland
3872;Organization;Partnership;;;166;Lublin; Poland
3873;Individual;Direct Mail;23;Female;692;¯ywiec; Poland
3874;Individual;Partnership;84;Male;166;Lublin; Poland
3875;Individual;Online Event;68;Male;125;Toruñ; Poland
3876;Organization;Online Event;;;674;Racibórz; Poland
3877;Organization;Partnership;;;743;Starachowice; Poland
3878;Individual;Social Media;26;Female;790;I³awa; Poland
3879;Individual;Online Event;45;Female;716;Rybnik; Poland
3880;Organization;Online Event;;;62;Nowa Ruda; Poland
3881;Individual;Online Event;64;Male;347;Gorlice; Poland
3882;Individual;Direct Mail;57;Male;717;Ruda Œl¹ska; Poland
3883;Individual;Online Event;87;Female;716;Rybnik; Poland
3884;Individual;Online Event;36;Male;717;Ruda Œl¹ska; Poland
3885;Organization;Social Media;;;56;Zgorzelec; Poland
3886;Organization;Online Event;;;707;Gliwice; Poland
3887;Individual;Social Media;24;Male;263;Zgierz; Poland
3888;Individual;Online Event;90;Male;587;Bia³ystok; Poland
3889;Individual;Online Event;21;Female;636;Lêbork; Poland
3890;Individual;Partnership;54;Male;750;Sandomierz; Poland
3891;Individual;Direct Mail;56;Female;157;Che³m; Poland
3892;Individual;Online Event;36;Male;678;Miko³ów; Poland
3893;Individual;Online Event;71;Female;838;Pi³a; Poland
3894;Individual;Online Event;25;Female;634;Kwidzyn; Poland
3895;Organization;Online Event;;;335;Oœwiêcim; Poland
3896;Organization;Direct Mail;;;628;Gdañsk; Poland
3897;Organization;Online Event;;;99;Inowroc³aw; Poland
3898;Organization;Partnership;;;239;Zielona Góra; Poland
3899;Individual;Online Event;75;Male;657;Jaworzno; Poland
3900;Organization;Direct Mail;;;264;Be³chatów; Poland
3901;Individual;Online Event;68;Male;591;Zambrów; Poland
3902;Individual;Partnership;73;Male;490;Kêdzierzyn-KoŸle; Poland
3903;Individual;Direct Mail;88;Female;693;Myszków; Poland
3904;Individual;Social Media;53;Female;259;Pabianice; Poland
3905;Individual;Direct Mail;72;Male;171;£uków; Poland
3906;Organization;Online Event;;;61;Jawor; Poland
3907;Organization;Social Media;;;657;Jaworzno; Poland
3908;Individual;Online Event;67;Female;790;I³awa; Poland
3909;Organization;Direct Mail;;;635;Malbork; Poland
3910;Individual;Direct Mail;60;Male;694;Katowice; Poland
3911;Organization;Online Event;;;705;Sosnowiec; Poland
3912;Organization;Partnership;;;881;Swarzêdz; Poland
3913;Individual;Direct Mail;33;Female;798;Szczytno; Poland
3914;Individual;Partnership;86;Male;395;Legionowo; Poland
3915;Individual;Online Event;25;Female;59;Œwiebodzice; Poland
3916;Individual;Social Media;42;Female;643;Reda; Poland
3917;Individual;Social Media;56;Male;429;Piastów; Poland
3918;Individual;Direct Mail;71;Male;113;Bydgoszcz; Poland
3919;Individual;Partnership;37;Female;964;Szczecinek; Poland
3920;Individual;Online Event;21;Female;685;Czechowice-Dziedzice; Poland
3921;Individual;Partnership;56;Female;705;Sosnowiec; Poland
3922;Individual;Social Media;58;Female;312;Kraków; Poland
3923;Individual;Social Media;37;Male;883;Œrem; Poland
3924;Individual;Direct Mail;85;Female;975;Goleniów; Poland
3925;Individual;Direct Mail;68;Male;644;Gdynia; Poland
3926;Individual;Social Media;20;Male;157;Che³m; Poland
3927;Individual;Partnership;48;Male;587;Bia³ystok; Poland
3928;Individual;Direct Mail;78;Female;335;Oœwiêcim; Poland
3929;Individual;Direct Mail;79;Female;705;Sosnowiec; Poland
3930;Individual;Social Media;82;Male;716;Rybnik; Poland
3931;Organization;Online Event;;;715;Bytom; Poland
3932;Organization;Social Media;;;554;Rzeszów; Poland
3933;Individual;Social Media;86;Female;13;Lubin; Poland
3934;Organization;Social Media;;;399;Ostro³êka; Poland
3935;Organization;Social Media;;;663;Siemianowice Œl¹skie; Poland
3936;Individual;Online Event;24;Male;881;Swarzêdz; Poland
3937;Individual;Social Media;35;Female;267;Skierniewice; Poland
3938;Individual;Online Event;82;Male;624;Tczew; Poland
3939;Organization;Online Event;;;264;Be³chatów; Poland
3940;Individual;Online Event;50;Female;443;Radom; Poland
3941;Individual;Direct Mail;83;Female;138;W³oc³awek; Poland
3942;Individual;Online Event;85;Male;96;Grudzi¹dz; Poland
3943;Individual;Online Event;39;Female;587;Bia³ystok; Poland
3944;Organization;Online Event;;;313;Nowy S¹cz; Poland
3945;Individual;Social Media;53;Male;161;Pu³awy; Poland
3946;Individual;Social Media;88;Male;216;Nowa Sól; Poland
3947;Individual;Partnership;46;Male;167;Kraœnik; Poland
3948;Organization;Social Media;;;386;Siedlce; Poland
3949;Individual;Partnership;50;Female;535;Tarnobrzeg; Poland
3950;Individual;Direct Mail;54;Female;644;Gdynia; Poland
3951;Organization;Partnership;;;59;Œwiebodzice; Poland
3952;Individual;Online Event;52;Male;696;Pszczyna; Poland
3953;Individual;Online Event;66;Male;914;Ko³o; Poland
3954;Individual;Direct Mail;66;Male;386;Siedlce; Poland
3955;Organization;Social Media;;;678;Miko³ów; Poland
3956;Individual;Social Media;61;Female;272;Zduñska Wola; Poland
3957;Individual;Online Event;34;Female;61;Jawor; Poland
3958;Organization;Partnership;;;713;Zabrze; Poland
3959;Individual;Partnership;51;Male;676;Œwiêtoch³owice; Poland
3960;Organization;Social Media;;;589;Bielsk Podlaski; Poland
3961;Individual;Direct Mail;53;Female;267;Skierniewice; Poland
3962;Organization;Online Event;;;15;G³ogów; Poland
3963;Individual;Online Event;83;Male;259;Pabianice; Poland
3964;Organization;Online Event;;;138;W³oc³awek; Poland
3965;Individual;Partnership;46;Female;61;Jawor; Poland
3966;Organization;Online Event;;;337;Nowy Targ; Poland
3967;Organization;Online Event;;;580;£om¿a; Poland
3968;Individual;Direct Mail;67;Female;587;Bia³ystok; Poland
3969;Organization;Online Event;;;15;G³ogów; Poland
3970;Organization;Online Event;;;658;Jastrzêbie-Zdrój; Poland
3971;Individual;Online Event;55;Female;348;Zakopane; Poland
3972;Individual;Online Event;80;Female;953;Stargard Szczeciñski; Poland
3973;Individual;Online Event;28;Male;512;Opole; Poland
3974;Individual;Online Event;71;Male;697;Lubliniec; Poland
3975;Organization;Online Event;;;61;Jawor; Poland
3976;Individual;Partnership;69;Female;431;Ostrów Mazowiecka; Poland
3977;Organization;Online Event;;;589;Bielsk Podlaski; Poland
3978;Individual;Social Media;65;Male;490;Kêdzierzyn-KoŸle; Poland
3979;Individual;Online Event;77;Male;400;Z¹bki; Poland
3980;Individual;Online Event;85;Female;335;Oœwiêcim; Poland
3981;Organization;Online Event;;;888;Koœcian; Poland
3982;Organization;Social Media;;;413;Wo³omin; Poland
3983;Individual;Direct Mail;79;Male;886;Turek; Poland
3984;Individual;Online Event;46;Female;953;Stargard Szczeciñski; Poland
3985;Individual;Online Event;72;Female;953;Stargard Szczeciñski; Poland
3986;Individual;Online Event;19;Female;796;Gi¿ycko; Poland
3987;Individual;Social Media;35;Male;412;¯yrardów; Poland
3988;Individual;Online Event;40;Female;395;Legionowo; Poland
3989;Individual;Online Event;83;Female;888;Koœcian; Poland
3990;Individual;Partnership;50;Non-binary;88;Wa³brzych; Poland
3991;Individual;Social Media;51;Non-binary;643;Reda; Poland
3992;Individual;Direct Mail;90;Female;242;Gorzów Wielkopolski; Poland
3993;Organization;Online Event;;;390;Pruszków; Poland
3994;Individual;Online Event;52;Male;395;Legionowo; Poland
3995;Organization;Direct Mail;;;974;Bia³ogard; Poland
3996;Individual;Online Event;59;Female;882;Krotoszyn; Poland
3997;Individual;Social Media;23;Male;591;Zambrów; Poland
3998;Organization;Online Event;;;588;Augustów; Poland
3999;Individual;Direct Mail;34;Male;888;Koœcian; Poland
4000;Individual;Online Event;54;Female;636;Lêbork; Poland
4001;Organization;Online Event;;;48;O³awa; Poland
4002;Individual;Online Event;72;Male;496;Nysa; Poland
4003;Organization;Partnership;;;723;Chorzów; Poland
4004;Individual;Direct Mail;31;Male;785;E³k; Poland
4005;Individual;Partnership;55;Female;884;Jarocin; Poland
4006;Individual;Direct Mail;89;Male;403;Ciechanów; Poland
4007;Individual;Online Event;89;Male;844;Gniezno; Poland
4008;Organization;Online Event;;;790;I³awa; Poland
4009;Individual;Online Event;66;Female;677;Wodzis³aw Œl¹ski; Poland
4010;Individual;Online Event;87;Male;684;Knurów; Poland
4011;Organization;Online Event;;;684;Knurów; Poland
4012;Organization;Online Event;;;750;Sandomierz; Poland
4013;Individual;Social Media;33;Male;386;Siedlce; Poland
4014;Individual;Direct Mail;19;Male;973;Wa³cz; Poland
4015;Individual;Online Event;19;Male;713;Zabrze; Poland
4016;Organization;Direct Mail;;;490;Kêdzierzyn-KoŸle; Poland
4017;Individual;Online Event;78;Male;554;Rzeszów; Poland
4018;Individual;Social Media;84;Male;542;Jaros³aw; Poland
4019;Organization;Online Event;;;386;Siedlce; Poland
4020;Individual;Direct Mail;23;Female;345;Bochnia; Poland
4021;Individual;Social Media;90;Male;657;Jaworzno; Poland
4022;Individual;Direct Mail;72;Female;785;E³k; Poland
4023;Organization;Social Media;;;57;Bielawa; Poland
4024;Individual;Direct Mail;88;Male;267;Skierniewice; Poland
4025;Organization;Direct Mail;;;225;¯agañ; Poland
4026;Organization;Partnership;;;684;Knurów; Poland
4027;Individual;Online Event;32;Female;158;Bia³a Podlaska; Poland
4028;Organization;Partnership;;;865;Wrzeœnia; Poland
4029;Individual;Online Event;79;Non-binary;239;Zielona Góra; Poland
4030;Individual;Direct Mail;45;Male;962;Szczecin; Poland
4031;Individual;Partnership;44;Female;693;Myszków; Poland
4032;Individual;Online Event;22;Female;798;Szczytno; Poland
4033;Individual;Online Event;22;Female;657;Jaworzno; Poland
4034;Individual;Online Event;36;Male;415;Sochaczew; Poland
4035;Individual;Online Event;39;Male;313;Nowy S¹cz; Poland
4036;Individual;Direct Mail;18;Female;618;S³upsk; Poland
4037;Individual;Direct Mail;38;Female;693;Myszków; Poland
4038;Individual;Direct Mail;75;Female;750;Sandomierz; Poland
4039;Organization;Social Media;;;182;Lubartów; Poland
4040;Organization;Online Event;;;225;¯agañ; Poland
4041;Individual;Online Event;86;Female;842;Ostrów Wielkopolski; Poland
4042;Individual;Online Event;20;Female;119;Brodnica; Poland
4043;Organization;Direct Mail;;;822;Elbl¹g; Poland
4044;Organization;Social Media;;;99;Inowroc³aw; Poland
4045;Individual;Partnership;74;Female;697;Lubliniec; Poland
4046;Individual;Partnership;36;Female;172;Bi³goraj; Poland
4047;Individual;Direct Mail;21;Female;166;Lublin; Poland
4048;Organization;Social Media;;;591;Zambrów; Poland
4049;Individual;Social Media;49;Male;349;Skawina; Poland
4050;Individual;Direct Mail;29;Female;544;Jas³o; Poland
4051;Individual;Online Event;46;Female;165;Œwidnik; Poland
4052;Organization;Online Event;;;636;Lêbork; Poland
4053;Individual;Social Media;61;Female;239;Zielona Góra; Poland
4054;Organization;Online Event;;;797;Kêtrzyn; Poland
4055;Individual;Direct Mail;49;Female;699;£aziska Górne; Poland
4056;Individual;Social Media;34;Female;125;Toruñ; Poland
4057;Individual;Direct Mail;61;Female;628;Gdañsk; Poland
4058;Individual;Direct Mail;74;Male;99;Inowroc³aw; Poland
4059;Organization;Social Media;;;713;Zabrze; Poland
4060;Individual;Social Media;42;Female;796;Gi¿ycko; Poland
4061;Individual;Online Event;27;Female;591;Zambrów; Poland
4062;Organization;Online Event;;;692;¯ywiec; Poland
4063;Individual;Social Media;27;Female;713;Zabrze; Poland
4064;Individual;Direct Mail;73;Female;838;Pi³a; Poland
4065;Organization;Online Event;;;822;Elbl¹g; Poland
4066;Individual;Online Event;25;Male;46;Boles³awiec; Poland
4067;Individual;Direct Mail;77;Female;1;Legnica; Poland
4068;Organization;Online Event;;;428;Wyszków; Poland
4069;Individual;Online Event;20;Male;881;Swarzêdz; Poland
4070;Individual;Online Event;54;Female;696;Pszczyna; Poland
4071;Individual;Partnership;81;Male;497;Brzeg; Poland
4072;Individual;Online Event;79;Male;838;Pi³a; Poland
4073;Organization;Social Media;;;338;Olkusz; Poland
4074;Organization;Direct Mail;;;536;Dêbica; Poland
4075;Organization;Online Event;;;62;Nowa Ruda; Poland
4076;Individual;Social Media;80;Female;737;Ostrowiec Œwiêtokrzyski; Poland
4077;Individual;Direct Mail;75;Female;258;£ódŸ; Poland
4078;Organization;Online Event;;;638;Pruszcz Gdañski; Poland
4079;Organization;Direct Mail;;;630;Starogard Gdañski; Poland
4080;Individual;Online Event;27;Female;88;Wa³brzych; Poland
4081;Individual;Direct Mail;41;Male;973;Wa³cz; Poland
4082;Individual;Partnership;58;Male;239;Zielona Góra; Poland
4083;Individual;Online Event;58;Female;46;Boles³awiec; Poland
4084;Individual;Online Event;62;Male;258;£ódŸ; Poland
4085;Individual;Direct Mail;58;Female;443;Radom; Poland
4086;Individual;Social Media;50;Female;962;Szczecin; Poland
4087;Individual;Direct Mail;79;Male;272;Zduñska Wola; Poland
4088;Individual;Direct Mail;39;Male;645;Koœcierzyna; Poland
4089;Organization;Online Event;;;702;Olsztyn; Poland
4090;Organization;Social Media;;;705;Sosnowiec; Poland
4091;Individual;Direct Mail;69;Female;431;Ostrów Mazowiecka; Poland
4092;Individual;Partnership;67;Female;953;Stargard Szczeciñski; Poland
4093;Individual;Partnership;72;Female;430;P³oñsk; Poland
4094;Individual;Online Event;32;Male;883;Œrem; Poland
4095;Individual;Social Media;20;Female;47;Oleœnica; Poland
4096;Organization;Social Media;;;972;Police; Poland
4097;Organization;Online Event;;;413;Wo³omin; Poland
4098;Organization;Partnership;;;412;¯yrardów; Poland
4099;Organization;Partnership;;;864;Luboñ; Poland
4100;Individual;Social Media;39;Female;157;Che³m; Poland
4101;Individual;Online Event;45;Female;591;Zambrów; Poland
4102;Individual;Partnership;21;Female;974;Bia³ogard; Poland
4103;Individual;Online Event;79;Female;663;Siemianowice Œl¹skie; Poland
4104;Individual;Social Media;26;Male;468;Warszawa; Poland
4105;Organization;Direct Mail;;;580;£om¿a; Poland
4106;Individual;Online Event;65;Female;367;Tarnów; Poland
4107;Individual;Online Event;37;Male;242;Gorzów Wielkopolski; Poland
4108;Organization;Direct Mail;;;707;Gliwice; Poland
4109;Individual;Partnership;41;Male;845;Leszno; Poland
4110;Organization;Online Event;;;430;P³oñsk; Poland
4111;Individual;Online Event;41;Male;48;O³awa; Poland
4112;Individual;Online Event;60;Male;335;Oœwiêcim; Poland
4113;Organization;Online Event;;;829;Kalisz; Poland
4114;Individual;Direct Mail;47;Male;882;Krotoszyn; Poland
4115;Organization;Partnership;;;580;£om¿a; Poland
4116;Organization;Online Event;;;715;Bytom; Poland
4117;Individual;Partnership;81;Female;750;Sandomierz; Poland
4118;Organization;Online Event;;;975;Goleniów; Poland
4119;Individual;Partnership;76;Male;281;Wieluñ; Poland
4120;Organization;Direct Mail;;;348;Zakopane; Poland
4121;Individual;Online Event;48;Female;759;Kielce; Poland
4122;Individual;Online Event;25;Female;57;Bielawa; Poland
4123;Individual;Online Event;87;Female;717;Ruda Œl¹ska; Poland
4124;Individual;Partnership;64;Female;462;P³ock; Poland
4125;Individual;Direct Mail;61;Male;462;P³ock; Poland
4126;Individual;In-Person Event;56;Male;411;Miñsk Mazowiecki; Poland
4127;Individual;Partnership;65;Male;269;Kutno; Poland
4128;Individual;Social Media;51;Male;645;Koœcierzyna; Poland
4129;Individual;Direct Mail;86;Female;664;¯ory; Poland
4130;Individual;Direct Mail;56;Female;633;Chojnice; Poland
4131;Individual;Online Event;70;Male;242;Gorzów Wielkopolski; Poland
4132;Individual;Online Event;24;Female;47;Oleœnica; Poland
4133;Individual;Direct Mail;42;Male;335;Oœwiêcim; Poland
4134;Organization;Online Event;;;313;Nowy S¹cz; Poland
4135;Organization;Social Media;;;744;Skar¿ysko-Kamienna; Poland
4136;Organization;Social Media;;;678;Miko³ów; Poland
4137;Organization;Online Event;;;674;Racibórz; Poland
4138;Individual;Partnership;63;Female;242;Gorzów Wielkopolski; Poland
4139;Organization;Partnership;;;694;Katowice; Poland
4140;Individual;Partnership;72;Male;842;Ostrów Wielkopolski; Poland
4141;Individual;Online Event;31;Female;589;Bielsk Podlaski; Poland
4142;Individual;Online Event;59;Female;705;Sosnowiec; Poland
4143;Individual;Partnership;44;Female;785;E³k; Poland
4144;Organization;Online Event;;;715;Bytom; Poland
4145;Individual;Partnership;45;Female;399;Ostro³êka; Poland
4146;Organization;Online Event;;;591;Zambrów; Poland
4147;Organization;Online Event;;;263;Zgierz; Poland
4148;Organization;Online Event;;;22;Œwidnica; Poland
4149;Organization;Online Event;;;702;Olsztyn; Poland
4150;Individual;Direct Mail;21;Female;864;Luboñ; Poland
4151;Individual;Online Event;75;Male;138;W³oc³awek; Poland
4152;Individual;Partnership;83;Female;414;Grodzisk Mazowiecki; Poland
4153;Individual;Online Event;41;Female;692;¯ywiec; Poland
4154;Individual;Online Event;60;Male;799;Bartoszyce; Poland
4155;Individual;Social Media;63;Female;636;Lêbork; Poland
4156;Organization;Social Media;;;431;Ostrów Mazowiecka; Poland
4157;Individual;Partnership;76;Male;59;Œwiebodzice; Poland
4158;Organization;Partnership;;;887;Œroda Wielkopolska; Poland
4159;Individual;Online Event;83;Male;637;Sopot; Poland
4160;Individual;Online Event;37;Male;57;Bielawa; Poland
4161;Individual;Social Media;38;Female;138;W³oc³awek; Poland
4162;Individual;Direct Mail;59;Male;428;Wyszków; Poland
4163;Individual;Partnership;19;Female;1;Legnica; Poland
4164;Organization;Social Media;;;497;Brzeg; Poland
4165;Individual;Partnership;72;Female;1;Legnica; Poland
4166;Individual;Direct Mail;51;Male;279;£owicz; Poland
4167;Individual;Direct Mail;18;Male;785;E³k; Poland
4168;Individual;Direct Mail;75;Female;686;Cieszyn; Poland
4169;Individual;Partnership;69;Female;268;Radomsko; Poland
4170;Organization;Social Media;;;665;Tarnowskie Góry; Poland
4171;Organization;Social Media;;;843;Konin; Poland
4172;Individual;Online Event;47;Male;637;Sopot; Poland
4173;Organization;Online Event;;;156;Zamoœæ; Poland
4174;Organization;Social Media;;;709;Bielsko-Bia³a; Poland
4175;Individual;Online Event;81;Female;822;Elbl¹g; Poland
4176;Organization;Online Event;;;56;Zgorzelec; Poland
4177;Individual;Partnership;80;Female;865;Wrzeœnia; Poland
4178;Individual;Online Event;20;Female;345;Bochnia; Poland
4179;Individual;Online Event;20;Male;337;Nowy Targ; Poland
4180;Individual;Direct Mail;72;Female;588;Augustów; Poland
4181;Individual;Online Event;83;Female;737;Ostrowiec Œwiêtokrzyski; Poland
4182;Individual;Social Media;20;Male;635;Malbork; Poland
4183;Individual;Online Event;45;Male;705;Sosnowiec; Poland
4184;Individual;Social Media;20;Female;281;Wieluñ; Poland
4185;Individual;Online Event;73;Male;347;Gorlice; Poland
4186;Individual;Social Media;43;Female;838;Pi³a; Poland
4187;Organization;Online Event;;;15;G³ogów; Poland
4188;Individual;Partnership;88;Male;279;£owicz; Poland
4189;Organization;Online Event;;;401;Marki; Poland
4190;Organization;Online Event;;;497;Brzeg; Poland
4191;Individual;Social Media;54;Female;56;Zgorzelec; Poland
4192;Individual;Online Event;22;Male;279;£owicz; Poland
4193;Organization;Online Event;;;15;G³ogów; Poland
4194;Individual;Online Event;49;Female;386;Siedlce; Poland
4195;Individual;Direct Mail;77;Non-binary;62;Nowa Ruda; Poland
4196;Organization;Online Event;;;347;Gorlice; Poland
4197;Organization;Social Media;;;696;Pszczyna; Poland
4198;Individual;Partnership;39;Male;468;Warszawa; Poland
4199;Individual;Online Event;67;Female;580;£om¿a; Poland
4200;Individual;Online Event;49;Male;99;Inowroc³aw; Poland
4201;Organization;Direct Mail;;;166;Lublin; Poland
4202;Organization;Social Media;;;13;Lubin; Poland
4203;Individual;Online Event;39;Non-binary;677;Wodzis³aw Œl¹ski; Poland
4204;Organization;Social Media;;;963;Œwinoujœcie; Poland
4205;Organization;Online Event;;;953;Stargard Szczeciñski; Poland
4206;Individual;Social Media;29;Male;46;Boles³awiec; Poland
4207;Individual;Online Event;37;Male;367;Tarnów; Poland
4208;Individual;Online Event;41;Female;822;Elbl¹g; Poland
4209;Organization;Online Event;;;443;Radom; Poland
4210;Organization;Partnership;;;845;Leszno; Poland
4211;Individual;Online Event;43;Female;669;Bêdzin; Poland
4212;Organization;Online Event;;;395;Legionowo; Poland
4213;Individual;Online Event;81;Male;629;Wejherowo; Poland
4214;Individual;Partnership;51;Male;216;Nowa Sól; Poland
4215;Individual;Online Event;20;Male;645;Koœcierzyna; Poland
4216;Organization;Social Media;;;119;Brodnica; Poland
4217;Individual;Partnership;42;Male;684;Knurów; Poland
4218;Individual;Direct Mail;27;Male;497;Brzeg; Poland
4219;Individual;Online Event;42;Female;9;Jelenia Góra; Poland
4220;Individual;Social Media;62;Male;643;Reda; Poland
4221;Individual;Partnership;29;Female;262;Tomaszów Mazowiecki; Poland
4222;Organization;Partnership;;;791;Ostróda; Poland
4223;Individual;Online Event;65;Female;182;Lubartów; Poland
4224;Individual;Online Event;20;Male;665;Tarnowskie Góry; Poland
4225;Individual;Online Event;27;Male;697;Lubliniec; Poland
4226;Individual;Direct Mail;83;Male;580;£om¿a; Poland
4227;Organization;Online Event;;;844;Gniezno; Poland
4228;Individual;Partnership;58;Female;790;I³awa; Poland
4229;Individual;Online Event;76;Female;709;Bielsko-Bia³a; Poland
4230;Individual;Social Media;74;Female;829;Kalisz; Poland
4231;Individual;Online Event;20;Female;158;Bia³a Podlaska; Poland
4232;Organization;Partnership;;;973;Wa³cz; Poland
4233;Individual;Direct Mail;54;Male;699;£aziska Górne; Poland
4234;Organization;Social Media;;;386;Siedlce; Poland
4235;Individual;Online Event;60;Female;401;Marki; Poland
4236;Individual;Online Event;81;Male;973;Wa³cz; Poland
4237;Individual;Online Event;19;Female;48;O³awa; Poland
4238;Individual;Direct Mail;37;Male;587;Bia³ystok; Poland
4239;Individual;Partnership;41;Female;528;Mielec; Poland
4240;Individual;Online Event;31;Male;791;Ostróda; Poland
4241;Individual;Partnership;38;Male;865;Wrzeœnia; Poland
4242;Individual;Direct Mail;19;Male;271;Sieradz; Poland
4243;Organization;Direct Mail;;;46;Boles³awiec; Poland
4244;Individual;Online Event;25;Male;644;Gdynia; Poland
4245;Individual;Direct Mail;59;Male;798;Szczytno; Poland
4246;Organization;Social Media;;;242;Gorzów Wielkopolski; Poland
4247;Organization;Social Media;;;630;Starogard Gdañski; Poland
4248;Organization;Online Event;;;225;¯agañ; Poland
4249;Individual;Online Event;38;Male;885;W¹growiec; Poland
4250;Individual;Online Event;82;Female;697;Lubliniec; Poland
4251;Individual;Partnership;61;Female;313;Nowy S¹cz; Poland
4252;Individual;Social Media;29;Non-binary;624;Tczew; Poland
